split_tag,eval_track,experiment,model,split,ood_name,acc,macro_f1,auc_pr,roc_auc,tpr_at_1pct_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr,semantic_coverage,defer_rate,threshold_note,val_threshold_t_star,threshold_selection_mode,threshold_target_fpr,threshold_macro_f1_tolerance,threshold_val_fpr_at_t_star,threshold_val_fpr_constraint_satisfied,threshold_val_fpr_gap_to_target,m3_val_t_star,m3_threshold_mode,m3_val_fpr_at_t_star,m3_val_fpr_constraint_satisfied,hybrid_variant,tau_low,tau_high,score_definition,ibvs_boost_alpha,ibvs_high_precision_rule,tuning_source,fusion_margin,fusion_alpha,ibvs_gate_definition,calibration_method,source_file,threshold_policy,threshold_enforce_target_fpr,threshold_fallback_to_macro_f1,threshold_val_macro_f1_best,threshold_val_macro_f1_at_t_star,threshold_val_tpr_at_t_star,threshold_val_fpr_min_possible,threshold_val_num_feasible_thresholds,backbone_name,max_length,learning_rate,num_epochs,train_batch_size,eval_batch_size,weight_decay,warmup_ratio,training_seed,device,base_model,meta_model,hybrid_feature_mode,meta_C,stack_train_source,m3_val_macro_f1_best,m3_val_macro_f1_at_t_star,m3_val_tpr_at_t_star,repeatability_n_splits,macro_f1_repeat_mean,macro_f1_repeat_std,macro_f1_repeat_ci95_low,macro_f1_repeat_ci95_high,tpr_at_1pct_fpr_repeat_mean,tpr_at_1pct_fpr_repeat_std,tpr_at_1pct_fpr_repeat_ci95_low,tpr_at_1pct_fpr_repeat_ci95_high,tpr_at_5pct_fpr_repeat_mean,tpr_at_5pct_fpr_repeat_std,tpr_at_5pct_fpr_repeat_ci95_low,tpr_at_5pct_fpr_repeat_ci95_high,tpr_at_10pct_fpr_repeat_mean,tpr_at_10pct_fpr_repeat_std,tpr_at_10pct_fpr_repeat_ci95_low,tpr_at_10pct_fpr_repeat_ci95_high
A,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,VAL,id,0.8121,0.7932,0.9679,0.9323,0.211,0.7615,0.8073,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.938; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,0.938,low_fpr_enforced_macro_best,0.05,0.02,0.05,1.0,0.0,,,,,,,,,,,,,,,,metrics_ablation_splitA.csv,low_fpr_enforced,True,True,0.879816342991872,0.7932196669310071,0.7614678899082569,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,TEST,id,0.7852,0.7637,0.9417,0.8959,0.0833,0.4907,0.6296,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.938; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,0.938,low_fpr_enforced_macro_best,0.05,0.02,0.05,1.0,0.0,,,,,,,,,,,,,,,,metrics_ablation_splitA.csv,low_fpr_enforced,True,True,0.879816342991872,0.7932196669310071,0.7614678899082569,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test,0.6589,0.6381,0.7576,0.7422,0.0677,0.3125,0.4141,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.938; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,0.938,low_fpr_enforced_macro_best,0.05,0.02,0.05,1.0,0.0,,,,,,,,,,,,,,,,metrics_ablation_splitA.csv,low_fpr_enforced,True,True,0.879816342991872,0.7932196669310071,0.7614678899082569,0.0,63.0,,,,,,,,,,,,,,,,,,,3.0,0.5663,0.0623,0.4958,0.6368,0.0833,0.0157,0.0656,0.101,0.3003,0.0379,0.2574,0.3433,0.4036,0.012,0.3901,0.4172
A,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test_injection,0.7493,0.745,0.6753,0.7702,0.0088,0.0708,0.1681,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.938; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,0.938,low_fpr_enforced_macro_best,0.05,0.02,0.05,1.0,0.0,,,,,,,,,,,,,,,,metrics_ablation_splitA__ood-ood_test_injection.csv,low_fpr_enforced,True,True,0.879816342991872,0.7932196669310071,0.7614678899082569,0.0,63.0,,,,,,,,,,,,,,,,,,,3.0,0.6514,0.1171,0.5189,0.7839,0.0128,0.0095,0.002,0.0235,0.057,0.0374,0.0147,0.0993,0.1475,0.0831,0.0534,0.2415
A,deployment_threshold,ablation,M3_TFIDF_PLUS_FLAGS_PLUS_IBVS_V2_TOTAL,OOD,ood_test_injection_standard,0.6417,0.6332,0.6198,0.6772,0.0201,0.0868,0.1641,,,eval_track=deployment_threshold; policy=low_fpr_enforced; mode=low_fpr_enforced_macro_best; t*=0.938; target_fpr=0.05; val_fpr=0.050; macro_tol=0.020,0.938,low_fpr_enforced_macro_best,0.05,0.02,0.05,1.0,0.0,,,,,,,,,,,,,,,,metrics_ablation_splitA__ood-ood_test_injection_standard.csv,low_fpr_enforced,True,True,0.879816342991872,0.7932196669310071,0.7614678899082569,0.0,63.0,,,,,,,,,,,,,,,,,,,3.0,0.6023,0.0283,0.5703,0.6344,0.0199,0.0008,0.0191,0.0208,0.1008,0.0178,0.0807,0.121,0.1867,0.0439,0.1369,0.2364
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,VAL (HYBRID),id,0.9262,0.9095,0.9774,0.9477,0.3303,0.8532,0.8716,0.8993,0.1007,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,TEST (HYBRID),id,0.8658,0.8387,0.9713,0.9232,0.6296,0.6574,0.8426,0.9195,0.0805,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test,0.7357,0.7329,0.829,0.8294,0.1823,0.3984,0.5,0.6693,0.3307,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,3.0,0.7262,0.0163,0.7077,0.7446,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test_injection,0.6711,0.6684,0.5755,0.6151,0.0147,0.0708,0.1239,0.6799,0.3201,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitA__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6454,0.0359,0.6047,0.686,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST,OOD (HYBRID),ood_test_injection_standard,0.7361,0.7335,0.77,0.8024,0.0617,0.2358,0.418,0.6851,0.3149,"variant=anchored_ibvs_boost; tau=(0.40,0.60); alpha=0.25; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0); tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost,0.4,0.6,p_sem globally; uncertain boosted toward p_m3 where legacy ibvs gate and delta>0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),id_val_only,0.0,0.25,tripwire_alert>0 OR interaction_system_hierarchy_spoof_chain>0 OR (hierarchy_override>0 AND system_spoof>0),none,metrics_hybrid_splitA__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7296,0.0091,0.7193,0.7398,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,VAL (HYBRID),id,0.9262,0.9095,0.9774,0.9477,0.3303,0.8532,0.8716,0.8993,0.1007,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem_cal globally; uncertain boosted with relu(delta-margin) on high-specific ibvs gate,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,TEST (HYBRID),id,0.8658,0.8387,0.9713,0.9232,0.6296,0.6574,0.8426,0.9195,0.0805,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem_cal globally; uncertain boosted with relu(delta-margin) on high-specific ibvs gate,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,OOD (HYBRID),ood_test,0.7357,0.7329,0.829,0.8294,0.1823,0.3984,0.5,0.6693,0.3307,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem_cal globally; uncertain boosted with relu(delta-margin) on high-specific ibvs gate,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,3.0,0.7262,0.0163,0.7077,0.7446,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,OOD (HYBRID),ood_test_injection,0.6711,0.6684,0.5755,0.6151,0.0147,0.0708,0.1239,0.6799,0.3201,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem calibrated; uncertain boosted toward calibrated p_m3 when gate and delta>margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6454,0.0359,0.6047,0.686,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_BOOST_V2,OOD (HYBRID),ood_test_injection_standard,0.7361,0.7335,0.77,0.8024,0.0617,0.2358,0.418,0.6851,0.3149,"variant=anchored_ibvs_boost_v2; tau=(0.40,0.60); alpha=0.25; margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_boost_v2,0.4,0.6,p_sem calibrated; uncertain boosted toward calibrated p_m3 when gate and delta>margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7296,0.0091,0.7193,0.7398,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,VAL (HYBRID),id,0.906,0.8764,0.9774,0.9477,0.3303,0.8532,0.8716,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; sem_t*=0.392; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,TEST (HYBRID),id,0.8322,0.7881,0.9713,0.9232,0.6296,0.6574,0.8426,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; sem_t*=0.392; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test,0.7214,0.7121,0.829,0.8294,0.1823,0.3984,0.5,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; sem_t*=0.392; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,semantic-anchored uncertain routing; M3 veto-to-block only on high-specific IBVS gate + confidence margin,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.25,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,3.0,0.7168,0.0046,0.7116,0.7219,0.1866,0.0148,0.1699,0.2034,0.4149,0.0222,0.3898,0.44,0.5269,0.0321,0.4905,0.5633
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test_injection,0.5988,0.5799,0.5755,0.6151,0.0147,0.0708,0.1239,0.9985,0.0015,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; sem_t*=0.392; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,p_sem calibrated with high-risk veto to semantic high threshold,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA__ood-ood_test_injection.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6156,0.0313,0.5802,0.651,0.0137,0.0017,0.0118,0.0156,0.0964,0.0346,0.0572,0.1355,0.1681,0.0443,0.1181,0.2182
A,deployment_threshold,hybrid,HYBRID_SEM_ANCHORED_IBVS_VETO,OOD (HYBRID),ood_test_injection_standard,0.7042,0.691,0.77,0.8024,0.0617,0.2358,0.418,1.0,0.0,"variant=anchored_ibvs_veto_v1; tau=(0.25,0.60); alpha=0.25; veto_margin=0.00; calibration=none; fallback=M3+IBVSv2; m3_t*=0.940; sem_t*=0.392; m3_val_fpr=0.050; gate=high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero; tuning=id_val_only; ood_name=ood_test_injection_standard",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,anchored_ibvs_veto_v1,0.25,0.6,p_sem calibrated with high-risk veto to semantic high threshold,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,id_val_only,0.0,0.0,high_specific_risk_anchor>0 OR interaction_harm_evasion>0 OR (harm_domain>0 AND evasion>0) AND benign/meta suppressors are zero,none,metrics_hybrid_splitA__ood-ood_test_injection_standard.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7153,0.0213,0.6911,0.7394,0.0625,0.0058,0.056,0.0691,0.2356,0.0028,0.2325,0.2387,0.4098,0.0092,0.3994,0.4201
A,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,VAL (HYBRID),id,0.9128,0.8898,0.9886,0.9757,0.5688,0.9358,0.945,0.6443,0.3557,"variant=expert_gate_m1_m3_v1; tau=(0.40,0.80); gate_C=2.00; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.965; m3_t*=0.940; sem_t*=0.392; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.4,0.8,semantic outside uncertain; uncertain expert selected by learned multinomial gate over semantic/m1/m3 + ibvs components,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,2.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
A,deployment_threshold,hybrid,HYBRID_SEM_EXPERT_GATE_M1_M3,TEST (HYBRID),id,0.8591,0.8339,0.9559,0.9129,0.0,0.5463,0.8056,0.651,0.349,"variant=expert_gate_m1_m3_v1; tau=(0.40,0.80); gate_C=2.00; gate_confidence=0.34; calibration=isotonic_val; m1_t*=0.965; m3_t*=0.940; sem_t*=0.392; tuning=id_val_only",,,,,,,,0.94,low_fpr_enforced_macro_best,0.05,True,expert_gate_m1_m3_v1,0.4,0.8,semantic outside uncertain; uncertain expert selected by learned multinomial gate over semantic/m1/m3 + ibvs components,0.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",id_val_only,0.34,2.0,"features=[p_sem_cal,p_m1_cal,p_m3_cal,delta_m1_sem,delta_m3_sem,delta_m3_m1,abs_delta_m1_sem,abs_delta_m3_sem,abs_delta_m3_m1,ibvs_v2_total,tripwire_alert,high_specific_risk_anchor,interaction_harm_evasion,interaction_system_hierarchy_spoof_chain,harm_domain,evasion,hierarchy_override,system_spoof,procedural,tool_directive,benign_context_suppression,meta_system_discussion_suppression]",isotonic_val,metrics_hybrid_splitA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.8692982456140351,0.7867752282260054,0.7522935779816514,,,,,,,,,,,,,,,,,
